NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Fecha-ISO,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion
Alpha,245,"Uribe Gómez, Pedro",Creador,NA,Colombia,Por España. Impresiones,Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,16,1-16
Alpha,246,"Pichardo S., Manuel",Creador,"Manuel S., Pichardo",Cuba,Ofélidas,Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,17-18
Alpha,247,"Marín, Abel",Creador,NA,Colombia,Balada,Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Poesía,NA,"Montoya Pérez, R.",NA,2,19-20
Alpha,248,"Restrepo Euse, Álvaro",Creador,NA,Colombia,Historia Nacional. Pedro de Ursúa,Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4.5,21-25
Alpha,249,"Escobar Rojo, Severo",Creador,Severo Escobar R.,Colombia,Añoranza,Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Poesía,NA,El Negro Cano,NA,1,26
Alpha,250,"Restrepo Rivera, Jesús",Creador,"J., Restrepo Rivera",Colombia,Initio Noctis,Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,27
Alpha,251,"Restrepo, Saturnino",Creador,NA,Colombia,La Haya (Japonerías),Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.3,28-30
Alpha,252,"Restrepo, Saturnino",Creador,NA,Colombia,La Haya (Colombia),Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,1.5,30-31
Alpha,253,"Jaramillo, Emilio",Creador,"Dr. E., Jaramillo",Colombia,Las alquimias del radio,Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,4,31-35
Alpha,254,"Darío, Rubén",Creador,NA,Nicaragua,Rubén Darío (Habla el poeta),Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,35-37
Alpha,255,"Escobar Rojo, Severo",Creador,El maniquí,Colombia,De la ingenuidad mal dirigida,Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,2,37-39
Alpha,256,"López Restrepo, Alejandro",Creador,"López Alejandro, I.C.",Colombia,De la prensa científica,Año III. Número 25,enero de 1908,1908-01-01,Sí,Anónimo,Español,NA,Prosa No Ficción,Notas,NA,NA,0.4,39
Alpha,257,Anónimo,Creador,NA,Colombia,Tracción eléctrica,Año III. Número 25,enero de 1908,1908-01-01,Sí,"López Restrepo, Alejandro",Español,NA,Prosa No Ficción,Notas,NA,NA,1,39-40
Alpha,258,Anónimo,Creador,Alpha,Colombia,"""Susana""",Año III. Número 25,enero de 1908,1908-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.2,40
Alpha,259,"Latorre, Gabriel",Creador,NA,Colombia,Susana. Drama en tres actos y en prosa,Año III. Número 26-27,Febrero y Marzo de 1908,1908-03-01,No,NA,Español,NA,Teatro,Teatro,NA,NA,87,41-128
Alpha,260,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,El cortijo,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,6,129-134
Alpha,261,"Gómez Restrepo, Antonio",Creador,NA,Colombia,Amor Cristiano,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,135
Alpha,262,"Altenberg, Peter",Creador,NA,Austria,El crepúsculo de los ídolos,Año III. Número 28,abril de 1908,1908-04-01,Sí,Anónimo,Español,Alemán,Prosa Ficción,NA,NA,NA,2,136-137
Alpha,263,"Vélez, Victoriano",Creador,NA,Colombia,La cruz del camino,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,138
Alpha,264,"Sánchez, Alberto",Creador,NA,Colombia,Tedio del domingo,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,02.5,139-141
Alpha,265,"Marín, Abel",Creador,NA,Colombia,El triunfo de la muerte,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Poesía,NA,"Hoyos V, Jaime",NA,0.5,141
Alpha,266,"Hearn, Lafcadio",Creador,NA,Grecia,La historia de Mimi-Nashi-Oishi,Año III. Número 28,abril de 1908,1908-04-01,Sí,Anónimo,Español,NA,Prosa Ficción,NA,NA,NA,8,142-149
Alpha,267,"Velásquez, Edmundo",Creador,NA,Colombia,Canción ingenua,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Poesía,NA,"Marín, Abel",NA,1,150
Alpha,268,"Jaramillo, Bernardo",Creador,NA,Colombia,Balsero,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,151
Alpha,269,"Restrepo Restrepo, Carlos Eugenio",Creador,NA,Colombia,Por la Justicia y por la Ley,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.5,152-153
Alpha,270,"Restrepo, Antonio José",Creador,"A. J., Restrepo",Colombia,Sr.Dr. Carlos E. Restrepo,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,1,153-154
Alpha,271,"Hernández Catá, Alfonso",Crítico,NA,España,Ramón del Valle Inclán,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Prosa No Ficción,crítica,NA,NA,03.4,154-158
Alpha,272,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Portugal,Año III. Número 28,abril de 1908,1908-04-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.6,158-160
Alpha,273,"Metcnikoff, Elie de",Creador,NA,NA,Prolongación de la vida,Año III. Número 28,abril de 1908,1908-04-01,Sí,Anónimo,Español,Inglés,Prosa No Ficción,Extractos,NA,NA,4,160-164
Alpha,274,Anónimo,Creador,NA,NA,Un nuevo evangelio,Año III. Número 28,abril de 1908,1908-04-01,Sí,Julio Nicole,Español,Griego,Prosa No Ficción,Extractos,NA,NA,01.5,164-165
Alpha,275,"Gómez Carrillo, Enrique",Creador,NA,Guatemala,E. Pardo Bazán en París,Año III. Número 28,abril de 1908,1908-04-01,Sí,R.T.,Español,Francés,Prosa No Ficción,Extractos,NA,NA,3,166-168
Alpha,276,"Eastman, Tomás Oziel",Creador,"Tomás O., Eastman",Colombia,Estudios de fonética,Año III. Número 29,mayo de 1908,1908-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,16,169-184
Alpha,277,"Jaramillo, Bernardo",Creador,NA,Colombia,En la quietud del crepúsculo,Año III. Número 29,mayo de 1908,1908-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,185
Alpha,278,"Gourmont, Remy de",Creador,NA,Francia,Phocas,Año III. Número 29,mayo de 1908,1908-05-01,Sí,Anónimo,Español,Francés,Prosa Ficción,NA,NA,NA,6,186-191
Alpha,279,"Cano Villegas, Gabriel",Creador,Gabriel Cano,Colombia,Diálogos,Año III. Número 29,mayo de 1908,1908-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,192
Alpha,280,"Benavente, Jacinto",Creador,NA,España,La sonrisa de Giocconda,Año III. Número 29,mayo de 1908,1908-05-01,No,NA,Español,NA,Teatro,Teatro,NA,NA,10,193-202
Alpha,281,"Restrepo, Saturnino",Crítico,S.R.,Colombia,El arte de ignorar,Año III. Número 29,mayo de 1908,1908-05-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,03.5,203-206
Alpha,282,"Barzini, Luigi",Creador,NA,Italia,De Pekin a París,Año III. Número 29,mayo de 1908,1908-05-01,Sí,Anónimo,Español,Italiano (La traduccion de Alpha en del ingles pues la toman de la revista Brentanos Book Chat),Prosa Ficción,Extractos,NA,NA,2.5,206-208
Alpha,283,"Eastman, Tomás Oziel",Creador,"Tomás O., Eastman",Colombia,Estudios de fonética V,Año III. Número 30,junio de 1908,1908-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,16,209-225
Alpha,284,"Marquina, Eduardo",Creador,NA,España,Votos floridos,Año III. Número 30,junio de 1908,1908-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,226
Alpha,285,"Vélez, Victoriano",Creador,NA,Colombia,Maestro-Jacinto,Año III. Número 30,junio de 1908,1908-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,227-229
Alpha,286,"Creta, Ruy de",Creador,NA,NA,Almas,Año III. Número 30,junio de 1908,1908-06-01,No,NA,Español,NA,Poesía,NA,Alpha,NA,1,230
Alpha,287,"Loti, Pierre",Creador,NA,Francia,"Vieja barca, viejo batelero",Año III. Número 30,junio de 1908,1908-06-01,Sí,"Pardo, León",Español,Francés,Prosa Ficción,NA,NA,NA,1,231
Alpha,288,"Kipling, Rudyard",Creador,NA,Inglaterra,De caza…,Año III. Número 30,junio de 1908,1908-06-01,Sí,Anónimo,Español,Inglés,Prosa Ficción,Cuento,NA,NA,9,232-240
Alpha,289,"Restrepo, Saturnino",Creador,S.R.,Colombia,Asuntos económicos,Año III. Número 30,junio de 1908,1908-06-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.7,241-243
Alpha,290,"Gómez Barrientos, Estanislao",Creador,E.G.B.,Colombia,Remiscencias. Del DR. Ricardo de la Parra,Año III. Número 30,junio de 1908,1908-06-01,No,NA,Español,NA,Prosa No Ficción,Remiscencias,NA,NA,4,243-247
Alpha,291,"Gómez Barrientos, Estanislao",Creador,E.G.B.,Colombia,El rey de Suecia,Año III. Número 30,junio de 1908,1908-06-01,No,NA,Español,NA,Prosa No Ficción,Remiscencias,NA,NA,01.3,247-248
Alpha,292,"Palacio Muñoz, Obdulio",Creador,Obdulio Palacio M.,Colombia,La última edición de Cuervo,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Prosa Ficción,NA,"Suárez, Marco Fidel, Isaza, Emiliano",NA,18,249-266
Alpha,293,"Jaramillo Medina, Francisco",Creador,NA,Colombia,El último ideal,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,267
Alpha,294,"Delgado, Jorge E.",Creador,"Jorge E., Delgado",Colombia,Concepto (En un álbum),Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,268
Alpha,295,"Nieto, Ricardo",Creador,NA,Colombia,Himno a la tierra,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Poesía,NA,"Grillo, Max",NA,2,269-270
Alpha,296,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Letras giradas,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,271-274
Alpha,297,"Sánchez, Alberto",Creador,NA,Colombia,Sois Belle,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,275
Alpha,298,"Merizalde Uribe, Antonio",Creador,NA,Colombia,La vejez del poeta,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Poesía,NA,"Marín, Abel",NA,0.5,275
Alpha,299,"Gourmont, Remy de",Creador,NA,Francia,Diálogo entre Harvedio y una sombra,Año III. Número 31,julio de 1908,1908-07-01,Sí,Anónimo,Español,Francés,Prosa Ficción,NA,NA,NA,3,276-278
Alpha,300,"Gómez Barrientos, Estanislao",Creador,E.G.B.,Colombia,Oidor íntegro y rey advertido,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,03.5,279-282
Alpha,301,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Al margen,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.8,283-284
Alpha,302,"Restrepo, Saturnino",Crítico,S.R.,Colombia,El universo…etcétera,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,284-286
Alpha,303,"Restrepo Briceño, Fernando",Creador,NA,NA,Estatua al Dr. J. Félix de Restrepo.,Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.5,286-287
Alpha,304,"Duque Uribe, Rafael",Creador,R. D`Oribe,Colombia,"El fracaso del ""Yo""",Año III. Número 31,julio de 1908,1908-07-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.3,287-288
Alpha,305,"Carricarte, Arturo R. de",Creador,NA,Cuba,Caracteres predominantes de la actual lírica castellana,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,"Tratado de Puntuación y Acentuación castellanas, por Januario Henao",17,289-305
Alpha,306,"Bayona Posada, Jorge",Creador,NA,Colombia,Asimilaciones,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Poesía,NA,Alpha,NA,1,306
Alpha,307,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,El espectro,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,307-310
Alpha,308,"Hearn, Lafcadio",Creador,NA,Grecia,El Leon,Año III. Número 32,agosto de 1908,1908-08-01,Sí,Anónimo,Español,NA,Prosa Ficción,NA,NA,NA,2,311-312
Alpha,309,"Sánchez, Alberto",Creador,NA,Colombia,Paisaje reminiscente,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,313
Alpha,310,"Valcarce García, Javier",Creador,NA,España,Romance,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,6,314-319
Alpha,311,"Mejía Ángel, Gustavo",Creador,Gustavo Mejía A.,Colombia,Dualismo,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,320
Alpha,312,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Italiano,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,03.4,321-324
Alpha,313,"Villegas, Luis Eduardo",Creador,NA,Colombia,¿Cuervo ó Palacio? A los maestros y profesores de lecgua castellana),Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,1,324-325
Alpha,314a,"Cuervo Márquez, Emilio",Creador,NA,Colombia,Juegos Florales en Bogotá,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Prosa No Ficción,Notas,Al director de Alpha,NA,0.5,325
Alpha,314b,"Uribe, Diego",Creador,NA,Colombia,Juegos Florales en Bogotá,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Prosa No Ficción,Notas,Al director de Alpha,NA,0.5,325
Alpha,315,"Vargas, Justo",Creador,NA,NA,A los poetas de la República,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.8,325-326
Alpha,316,"Restrepo, Saturnino",Reseñista,NA,Colombia,D. Miguel de Unamuno,Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Reseña,Bibliografía,NA,Recuerdos de niñez y mocedad de Miguel de Unamuno,1,326-327
Alpha,317,"Pérez Triana, Santiago",Creador,NA,Colombia,"""Por el sur de Colombia"". Excursión pintoresa y científica al Putumayo por Miguel Triana",Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Prosa No Ficción,Bibliografía,NA,NA,01.5,327-328
Alpha,318,"Restrepo, Saturnino",Reseñista,NA,Colombia,"Estudios Científicos del Doctor Andrés Posada A., seguidos de algunos otros escritos suyos, sobre diversos temas",Año III. Número 32,agosto de 1908,1908-08-01,No,NA,Español,NA,Reseña,Bibliografía,NA,"Estudios Científicos del Doctor Andrés Posada A., seguidos de algunos otros escritos suyos, sobre diversos temas",0.5,328
Alpha,319,"Barrès, Maurice",Creador,NA,Francia,Una visita a Leonardo Da Vinci,Año III. Número 33,septiembre de 1908,1908-09-01,Sí,Anónimo,Español,Francés,Prosa Ficción,NA,NA,NA,4.5,329-333
Alpha,320,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,Comentarios,Año III. Número 33,septiembre de 1908,1908-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,333
Alpha,321,"Peláez, Aurelio",Creador,NA,Colombia,Arrayanes,Año III. Número 33,septiembre de 1908,1908-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,334
Alpha,322,"Castro, Alfonso",Creador,NA,Colombia,De paseo,Año III. Número 33,septiembre de 1908,1908-09-01,No,NA,Español,NA,Prosa Ficción,Fragmento de novela,NA,NA,13,335-347
Alpha,323,"Paláu R., Antonio M.",Creador,"Antonio M., Paláu R.",NA,Dulcinea,Año III. Número 33,septiembre de 1908,1908-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,348
Alpha,324,"Uribe Gómez, Pedro",Creador,NA,Colombia,Hogar y campo,Año III. Número 33,septiembre de 1908,1908-09-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,06.5,349-355
Alpha,325,"Villegas, Luis Eduardo",Creador,NA,Colombia,Ex trípode,Año III. Número 33,septiembre de 1908,1908-09-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,6,356-361
Alpha,326,"Restrepo, Saturnino",Crítico,S.R.,Colombia,El papel de la tierra,Año III. Número 33,septiembre de 1908,1908-09-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.5,362-364
Alpha,327,"Gourmont, Remy de",Creador,NA,Francia,NA,Año III. Número 33,septiembre de 1908,1908-09-01,Sí,Alpha,Español,Francés,Prosa No Ficción,Extractos,NA,NA,1,364-365
Alpha,328,Review of Reviews,Creador,NA,NA,La marcha fúnebre de Chopin,Año III. Número 33,septiembre de 1908,1908-09-01,Sí,Anónimo,Español,Inglés,Prosa No Ficción,Extractos,NA,NA,0.5,365
Alpha,329,Le Temps,Creador,NA,NA,El culto de Shelley,Año III. Número 33,septiembre de 1908,1908-09-01,Sí,Anónimo,Español,Francés,Prosa No Ficción,Extractos,NA,NA,01.3,366-367
Alpha,330,Anónimo,Creador,NA,NA,Los Japoneses y el Nuevo Mundo,Año III. Número 33,septiembre de 1908,1908-09-01,No,NA,Español,NA,Prosa No Ficción,Extractos,NA,NA,0.4,367
Alpha,331,"Unamuno, Miguel de",Creador,NA,España,"Del prólogo á las Poesías de José A. Silva, editadas en Barcelona en el corriente año, extractamos",Año III. Número 33,septiembre de 1908,1908-09-01,No,NA,Español,NA,Prosa Ficción,Extractos,NA,NA,1,367-368
Alpha,332,"Kipling, Rudyard",Creador,NA,Inglaterra,Mientras baja el rio,Año III. Número 34,octubre de 1908,1908-10-01,Sí,Anónimo,Español,Inglés,Prosa Ficción,NA,NA,NA,9,369-377
Alpha,333,"Grillo, Maximiliano",Creador,Max Grillo,Colombia,Los dioses pálidos,Año III. Número 34,octubre de 1908,1908-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,3,378-380
Alpha,334,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Obras son amores,Año III. Número 34,octubre de 1908,1908-10-01,No,NA,Español,NA,Prosa Ficción,Cuento,NA,NA,5,381-385
Alpha,335,"Cano Gutiérrez, Fidel",Creador,"Ulano, F",Colombia,Noches de luna,Año III. Número 34,octubre de 1908,1908-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,386
Alpha,336,"Maeterlinck, Maurice",Creador,NA,Bélgica,La intrusa. Drama en un acto,Año III. Número 34,octubre de 1908,1908-10-01,Sí,Anónimo,Español,Inglés,Teatro,Teatro,NA,NA,15,387-401
Alpha,337,"Palacio Muñoz, Obdulio",Creador,O.P.M.,Colombia,No más trípodes ni más apellidos,Año III. Número 34,octubre de 1908,1908-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,4.5,402-406
Alpha,338,"Arango Mejía, Gabriel",Creador,Gabriel Arango M.,NA,Alférez Real de Castropol,Año III. Número 34,octubre de 1908,1908-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.5,406-408
Alpha,339,"Gómez Escobar, Francisco",Creador,Efe Gómez,Colombia,Un Zarathustra maicero,Año III. Número 35,noviembre de 1908,1908-11-01,No,NA,Español,NA,Prosa Ficción,NA,"Gutiérrez, Pablo",NA,17,409-425
Alpha,340,"Restrepo Rivera, Jesús",Creador,"J., Restrepo Rivera",Colombia,Es noviembre…,Año III. Número 35,noviembre de 1908,1908-11-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,426
Alpha,341,"Pardo Farelo, Enrique",Creador,Luis Tablanca,Colombia,Páginas regionales,Año III. Número 35,noviembre de 1908,1908-11-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,02.5,427-429
Alpha,342,"Gómez Barrientos, Estanislao",Creador,NA,Colombia,Enseñanza de un centenario,Año III. Número 35,noviembre de 1908,1908-11-01,No,NA,Español,NA,Prosa Ficción,NA,"Cano, Antonio J",NA,01.7,430-431
Alpha,343,"Gómez Barrientos, Estanislao",Creador,NA,Colombia,El centenario del Dr. Ospina,Año III. Número 35,noviembre de 1908,1908-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,8.5,431-439
Alpha,344,"Restrepo, Antonio José",Creador,"A.J., Restrepo",Colombia,Sr.Dr. Carlos E. Restrepo,Año III. Número 35,noviembre de 1908,1908-11-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,4.5,440-444
Alpha,345,Anónimo,Creador,NA,NA,Exterminio de Polonia,Año III. Número 35,noviembre de 1908,1908-11-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2.5,444-446
Alpha,346,"Sánchez, Alberto",Crítico,NA,Colombia,Crítica y críticos,Año III. Número 35,noviembre de 1908,1908-11-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,447-448
Alpha,347,"Restrepo, Antonio José",Creador,NA,Colombia,Las obras completas de D. Francisco Antonio Zea deben publicarse para el centenario de la independencia. Carta Histórico-Literaria,Año III. Número 36,diciembre de 1908,1908-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,42,449-490
Alpha,348a,"Díaz, Pedro Pablo",Creador,NA,Venezuela,"Copia. ""Varios discursos del ciudadano Francisco Antonio Zea. Caracas. Reimpresos en la Imprenta de Domingo Navas Spínola. 1825. Advertencia de los editores",Año III. Número 36,diciembre de 1908,1908-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.7,491-492
Alpha,348b,"Ramos, José Luis",Creador,NA,Venezuela,"Copia. ""Varios discursos del ciudadano Francisco Antonio Zea. Caracas. Reimpresos en la Imprenta de Domingo Navas Spínola. 1825. Advertencia de los editores",Año III. Número 36,diciembre de 1908,1908-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.7,491-492
Alpha,348c,"Navas Spínola, Domingo",Creador,NA,Venezuela,"Copia. ""Varios discursos del ciudadano Francisco Antonio Zea. Caracas. Reimpresos en la Imprenta de Domingo Navas Spínola. 1825. Advertencia de los editores",Año III. Número 36,diciembre de 1908,1908-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.7,491-492
Alpha,349,Anónimo,Creador,NA,NA,Obras de Zea,Año III. Número 36,diciembre de 1908,1908-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,NA
Alpha,350,Anónimo,Director,NA,NA,Índice del año tercero,Año III. Número 36,diciembre de 1908,1908-12-01,No,NA,Español,NA,Prosa No Ficción,Índice,NA,NA,2,NA
Alpha,351,"Pardo Farelo, Enrique",Creador,Luis Tablanca,Colombia,El sendero sombrío,Año IV. Número 37,enero de 1909,1909-01-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,27,1-26
Alpha,352,"Carrasquilla, Tomás",Creador,NA,Colombia,Envio,Año IV. Número 37,enero de 1909,1909-01-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,27
Alpha,353,"Vélez Barrientos, Lucrecio",Creador,Gaspar Chaverra,Colombia,Idilio,Año IV. Número 37,enero de 1909,1909-01-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,28-30
Alpha,354,"Castro, Eugenio de",Creador,NA,Portugal,La fuente abandonada,Año IV. Número 37,enero de 1909,1909-01-01,Sí,"Latorre, Gabriel",Español,Portugués,Poesía,Soneto,"Restrepo, Saturnino",NA,0.5,31
Alpha,355,"Castro, Eugenio de",Creador,NA,Portugal,La hora perdida,Año IV. Número 37,enero de 1909,1909-01-01,Sí,"Latorre, Gabriel",Español,Portugués,Poesía,Soneto,"Restrepo, Saturnino",NA,0.5,31
Alpha,356,"Castro, Eugenio de",Creador,NA,Portugal,Al amor de la lumbre,Año IV. Número 37,enero de 1909,1909-01-01,Sí,"Latorre, Gabriel",Español,Portugués,Poesía,Soneto,"Restrepo, Saturnino",NA,0.5,32
Alpha,357,"Restrepo Uribe, Pedro",Creador,P. R. U.,NA,Misterios de la ciencia,Año IV. Número 37,enero de 1909,1909-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,5,33-37
Alpha,358,"Restrepo, Saturnino",Creador,S.R.,Colombia,La civilización,Año IV. Número 37,enero de 1909,1909-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,38-39
Alpha,359,"Tumiati, Domenico",Creador,NA,Italia,Antigua y nueva caballería,Año IV. Número 37,enero de 1909,1909-01-01,Sí,Anónimo,Español,Italiano,Prosa No Ficción,Extractos,NA,NA,0.8,40
Alpha,360,"D'Orleans, Luis",Creador,NA,Francia,El clero y la política,Año IV. Número 37,enero de 1909,1909-01-01,Sí,Anónimo,Español,Francés,Prosa No Ficción,Extractos,NA,NA,0.5,40
Alpha,361,"Blasco Ibáñez, Vicente",Creador,NA,España,La revolución turca. El favorito del sultan,Año IV. Número 38,febrero de 1909,1909-02-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,9,41-49
Alpha,362,"Castro, Eugenio de",Creador,NA,Portugal,Sagramor (fragmento),Año IV. Número 38,febrero de 1909,1909-02-01,Sí,"López G., Samuel",Español,Portugués,Poesía,NA,NA,NA,2,50-51
Alpha,363,"Vélez, Victoriano",Creador,NA,Colombia,Vox Populi,Año IV. Número 38,febrero de 1909,1909-02-01,No,NA,Español,NA,Prosa Ficción,Cuento,"Villegas, Luis Eduardo",NA,5,52-56
Alpha,364,"Villafañe, Carlos",Creador,NA,Colombia,Visión de los camino,Año IV. Número 38,febrero de 1909,1909-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,57-58
Alpha,365,"Delgado, Jorge E.",Creador,NA,Colombia,Isaacs,Año IV. Número 38,febrero de 1909,1909-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,59
Alpha,366,"Delgado, Jorge E.",Creador,NA,Colombia,Jorge Isaacs,Año IV. Número 38,febrero de 1909,1909-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,59
